tic_id,best_subject_id,best_subject_sector,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids
150442264,56368595,32,6,6,0,6,6,2021-02-07 13:54:07.432000+00:00,7ab8d34c-b94e-4730-90d9-c0d3ac4a56b1,45,"32,39,11,33,30,29,9,3,3,38,28,27,13,10,7,5,5,2,2,36,35,12,9,8,8,7,7,7,6,6,5,3,2,1,1,9,9,9,8,6,6,5,1,1,2","56368595,65552586,34482508,56979931,52571431,51646288,41419395,29668759,29668762,64594288,50584792,50183814,36017569,34089788,31994413,30906267,30906269,28578627,28578630,60850120,60848282,35164617,33302434,32599762,32599766,31994401,31994404,31994409,31814922,31814933,30906265,29668765,28578618,28414022,28414030,33302433,33302435,33302436,32599770,31814914,31814927,30906272,28414026,28414028,28578628"
150442268,65547622,39,2,2,0,2,2,2021-08-11 09:03:23.836000+00:00,1dc92513-4279-4eff-b1b7-4ebec6817c20,4,"39,36,29,27","65547622,60856859,51646276,50171699"
150442658,62799351,37,1,1,0,2,2,2021-06-24 13:37:59.143000+00:00,50a8c447-ef88-46eb-87cd-3d23668c300c,1,37,62799351
150443185,31334695,6,4,4,0,4,4,2019-03-27 21:45:23.190000+00:00,79803c3c-e7a0-44ad-a480-7e563d7ca9ce,7,"6,6,5,6,5,5,5","31334695,31334712,30953653,31334702,30953645,30953647,30953650"
150455296,48933745,26,3,3,0,5,5,2020-08-25 21:13:39.389000+00:00,c6dc2003-ef98-4b1c-98d9-45d339b606ab,1,26,48933745
150637078,65540094,39,2,4,2,6,6,2021-08-17 15:50:56.756000+00:00,b8a568ac-d61d-46bb-ab35-203372769930,1,39,65540094
150989170,38703059,17,1,1,0,1,1,2019-12-15 14:33:03.720000+00:00,7ace8fac-ad27-48b1-82b9-4718190c696b,1,17,38703059
151058955,31341371,6,1,1,0,1,1,2019-03-19 10:51:42.943000+00:00,23d18ad8-6469-477f-b782-40a98bb201dd,1,6,31341371
151233402,56961797,33,1,1,0,2,2,2021-02-16 03:08:19.875000+00:00,fed8ca79-a304-47e1-a4bb-8f5f05e4096c,1,33,56961797
151267228,31796639,7,-3,1,4,6,6,2019-04-14 12:42:50.336000+00:00,0066bfff-a882-46f4-a533-7de36497357b,2,"7,7","31796639,31796630"
151300352,35162928,12,2,2,0,2,2,2019-07-28 23:01:24.035000+00:00,3b58d42d-8f92-4337-afa8-ffeb89020bc4,1,12,35162928
151430977,64606969,38,1,1,0,1,1,2021-07-29 08:53:26.843000+00:00,9d541d76-f0de-436d-93c4-cf9526909ffc,1,38,64606969
151516273,30955863,5,2,2,0,2,2,2019-03-10 20:06:43.274000+00:00,3890dc97-6f7d-4e73-a3ba-cea1a08aa904,3,"5,6,6","30955863,31404700,31404737"
151587650,31801544,6,2,2,0,2,2,2019-03-31 09:09:49.601000+00:00,f17e92d6-bb95-4269-8e5a-addf7164313c,3,"6,6,6","31801544,31801524,31801537"
151681127,33248602,9,1,1,0,1,1,2019-05-29 14:45:14.275000+00:00,02117400-2c98-4bb5-916d-0ce8bcca6dae,2,"9,9","33248602,33248623"
151682536,33291834,9,0,1,1,1,1,2019-05-20 01:49:59.195000+00:00,f920fa15-65c9-4290-8c6f-0b50bc1f1409,1,9,33291834
151684687,60849312,36,1,1,0,2,2,2021-05-14 08:19:31.411000+00:00,58580e2f-4e2e-4ad5-8633-f3698a539ce5,1,36,60849312
151776283,31795832,7,0,2,2,2,2,2019-04-11 01:58:28.591000+00:00,6c9b7778-3fba-4b54-9923-2c2538ddb85e,2,"7,7","31795832,31795842"
151826930,34096238,10,4,4,0,5,5,2020-04-03 15:13:46.716000+00:00,51003b51-46ad-48da-a220-0f97846c59fb,5,"10,9,9,9,9","34096238,33302563,41419540,33302565,33302557"
151959065,60864368,36,5,5,0,6,6,2021-05-13 14:14:30+00:00,42258ca9-5543-4802-8221-7afc0d3d4dc2,2,"36,10","60864368,34097637"
152068642,36020336,13,1,1,0,1,1,2019-09-03 00:34:01.426000+00:00,2e451000-96f7-4c7a-a5e9-90200d61df5b,1,13,36020336
152076382,32611127,8,1,1,0,1,1,2019-04-25 13:19:14.532000+00:00,1ddd11c5-1120-4936-b6ee-475f68202055,1,8,32611127
152147232,60859446,36,2,2,0,3,3,2021-05-14 10:34:17.596000+00:00,ccb95840-0912-4d2c-b6f2-153059351911,1,36,60859446
152147549,34092096,10,2,2,0,3,3,2019-06-28 02:15:54.218000+00:00,b2986b7f-08ad-4caf-be45-f29869d92d7b,1,10,34092096
152184774,28413832,1,1,1,0,2,2,2018-12-09 20:09:44.384000+00:00,e3617533-b14b-412d-b2c1-ca22f1815708,1,1,28413832
152223725,28413642,1,4,5,1,5,5,2019-06-14 21:44:42.382000+00:00,6c4aaf9d-3bd6-4752-baad-d30a9a62c655,4,"1,1,1,1","28413642,28413645,28413633,28413636"
152231997,60853552,36,1,1,0,2,2,2021-05-13 16:09:21.668000+00:00,25efc729-a9af-4086-95b3-dce14c688018,1,36,60853552
152234702,62787845,37,-2,2,4,5,5,2021-06-23 18:27:58.363000+00:00,0283f45d-ba5f-4ef0-826f-37fb669d65e2,1,37,62787845
152287388,52573219,30,1,1,0,2,2,2020-12-05 18:27:56.397000+00:00,42f0ce26-cb77-4d6d-be98-150b4c26c4f6,1,30,52573219
152288704,52575448,30,2,2,0,3,3,2020-12-20 15:27:06.218000+00:00,5925ee58-b909-454f-a805-c5db06943824,1,30,52575448
152346470,35170412,12,1,1,0,1,1,2019-07-28 17:42:05.107000+00:00,29676a87-8bfd-4cef-ba7b-1b2add29fa0d,1,12,35170412
152359020,54444241,31,3,3,0,3,3,2021-01-08 16:00:26.198000+00:00,675175de-b948-4dc3-8d0e-7ef432648b50,1,31,54444241
152362660,30948036,5,2,2,0,2,2,2019-03-07 23:24:19.153000+00:00,84e2303a-8939-480a-9773-e65e2fd81372,2,"5,5","30948036,30948029"
152362661,54454057,31,2,2,0,2,2,2021-01-08 10:00:35.015000+00:00,a3f24e4a-f3a1-466f-8b18-d6e95060afce,1,31,54454057
152373997,30896314,5,1,1,0,1,1,2019-03-04 23:20:21.824000+00:00,85714aaa-15c0-417f-9a3f-b386b9b2c65a,1,5,30896314
152376867,56373370,32,3,3,0,3,3,2021-02-03 22:41:35.044000+00:00,e5000477-520c-4129-9ca0-af013254156a,1,32,56373370
152377056,35170262,12,3,3,0,4,4,2020-04-23 17:30:40.697000+00:00,0f5fb89f-2765-40fd-a322-0c453a68e62b,1,12,35170262
152406952,58298378,34,-2,1,3,3,3,2021-03-16 16:46:08.952000+00:00,a2f102d5-f330-49a4-a426-66ad948b1b7f,1,34,58298378
152472413,30946359,5,1,1,0,2,3,2019-03-05 13:48:50.820000+00:00,8fb08408-8435-40e3-86b3-7329a75161f4,2,"5,4","30946359,30158144"
152473159,54446105,31,1,1,0,1,1,2021-01-09 23:21:51.050000+00:00,ae6c043b-979e-4453-a675-d9e229e65e66,1,31,54446105
152474598,30146734,4,1,1,0,1,1,2019-02-10 15:10:31.354000+00:00,b460f863-a527-4934-9084-724248c5b1e7,1,4,30146734
152507230,30862706,5,4,4,0,4,4,2019-03-13 23:40:21.022000+00:00,2e3a3bad-8d77-46a4-a92e-a519f4fd4872,6,"5,5,5,5,4,4","30862706,30862711,30862714,30862709,30166672,30166676"
152512584,34089068,10,1,1,0,1,1,2019-06-29 17:49:22.190000+00:00,1635e5df-7e77-4b8d-9793-4f8777a0c728,1,10,34089068
152513129,62817375,37,7,8,1,9,9,2021-07-08 20:41:00.740000+00:00,97142aad-2617-4aac-8b7b-b15e1eb6f430,2,"37,36","62817375,60854892"
152581643,58295333,34,4,4,0,5,5,2021-03-30 19:46:58.432000+00:00,52da806b-d8f1-4835-a5c7-cfccfb1cc354,1,34,58295333
152589104,56360172,32,2,2,0,2,2,2021-02-05 12:25:47.285000+00:00,b0c45e4c-bff3-44e8-86cd-a572baeffd93,2,"32,5","56360172,30916204"
152589205,30973040,5,1,1,0,1,1,2019-03-01 16:34:29.230000+00:00,317f4f7d-74fc-49af-8b0d-a7d25f6331de,1,5,30973040
152592870,54448989,31,4,4,0,6,6,2021-01-14 16:37:21.525000+00:00,f8509668-2174-4bad-a62a-02764b1de5ee,4,"31,4,4,4","54448989,30153441,30153444,30153442"
152775253,60860629,36,0,1,1,4,4,2021-05-12 19:54:51.204000+00:00,775efc29-bdf7-41f3-bc4b-f3ba53dcac19,1,36,60860629
152796589,50171150,27,3,3,0,3,3,2021-01-02 17:32:42.395000+00:00,d813686a-04b0-4eec-bf1e-339bd5ccd2ae,1,27,50171150
152801089,60861405,36,6,6,0,7,7,2021-05-30 21:16:19.425000+00:00,73b30e20-4c9e-4b83-9d03-67b5a24dfcad,1,36,60861405
152803446,60856709,36,7,7,0,7,7,2021-05-14 00:18:02.203000+00:00,1213762c-3290-4712-8090-92b012db75ed,1,36,60856709
152804087,60856498,36,0,1,1,4,4,2021-05-12 12:20:18.946000+00:00,1fe17717-cb23-49da-a0b4-0591ec2e09b7,1,36,60856498
152806029,60932420,36,3,3,0,4,4,2021-05-28 20:01:53.175000+00:00,4a1ef91d-144b-4abe-a21d-af13cfba07da,1,36,60932420
152806278,60864408,36,5,5,0,5,5,2021-05-11 17:41:01.976000+00:00,10b40bb3-05b9-4cee-b5c7-5fead5353ab9,1,36,60864408
152807584,28413376,1,-1,1,2,8,11,2019-11-29 17:40:32.612000+00:00,9a93083d-7923-4a7e-9a5f-7eacfa81ee57,1,1,28413376
152825521,28413985,1,3,3,0,6,6,2019-03-31 01:58:06.878000+00:00,daf8eb00-80a9-4553-8fc6-99fa78f81dc7,4,"1,1,1,1","28413985,28413996,28413991,28413993"
152867947,28413166,1,0,1,1,1,1,2018-12-09 08:44:26.208000+00:00,3d9d0421-fa25-41c4-a8c9-69dc7495af94,1,1,28413166
152926069,28412936,1,3,3,0,3,3,2018-12-13 05:06:09.861000+00:00,95b4e628-acee-413c-8fc5-7c012579085e,3,"1,1,1","28412936,28412941,28412944"
152926076,50586355,28,3,3,0,5,5,2020-10-19 18:12:46.819000+00:00,012a7f55-4f88-470e-bca7-34ba40938001,1,28,50586355
152927676,28412926,1,0,1,1,2,2,2018-12-10 12:13:36.900000+00:00,d71b02b5-02e2-4e32-b252-4f5880c6af19,1,1,28412926
152969049,54450566,31,-1,4,5,9,9,2021-01-25 16:28:52.959000+00:00,b0889c6f-ffc3-4411-a921-b860cec48780,1,31,54450566
152972203,54450954,31,4,4,0,4,4,2021-01-06 16:13:37.936000+00:00,ebd98118-7fec-4b9a-8fc5-5f6949b782c6,2,"31,30","54450954,52621500"
152973986,29663053,3,1,1,0,1,1,2019-01-28 18:07:31.853000+00:00,88fdeaae-5d15-4cf7-8f7f-02302358c0ff,1,3,29663053
153077619,52595944,30,-3,1,4,6,6,2020-12-04 23:26:22.299000+00:00,c3f8a717-e1c7-4c5a-8766-f26d041dd4dd,1,30,52595944
153077621,52583530,30,-4,2,6,8,8,2020-12-05 20:00:04.628000+00:00,8e994771-18ee-4c86-bc5e-cfd1a8277b66,1,30,52583530
153078959,52582697,30,1,1,0,1,1,2020-12-03 19:30:17.825000+00:00,de26706a-d5ba-46a6-98ce-191717f23c96,1,30,52582697
153096543,31361558,6,-1,2,3,4,4,2019-03-24 21:23:22.666000+00:00,d7c4a176-b609-4fb1-8281-8e4e50d732fa,1,6,31361558
153166843,31320990,6,2,2,0,2,2,2019-03-17 16:09:14.478000+00:00,ccd8ff48-b32b-4c40-bae0-c9eb882964db,4,"6,6,6,6","31320990,31320999,31321017,31321009"
153193474,32636626,8,1,1,0,1,1,2019-04-26 14:51:22.980000+00:00,689583e1-bdb6-4e91-a42e-eb3cd4eb0bf6,3,"8,7,7","32636626,31784504,31784511"
153352537,58284495,34,3,3,0,4,4,2021-03-18 13:17:38.372000+00:00,5f5a8e75-8871-4046-82d0-37c987a7c1ff,1,34,58284495
153436251,58393649,34,2,2,0,3,3,2021-03-14 20:39:09.598000+00:00,76110287-3cb6-4bf5-9599-6140714b4438,1,34,58393649
153587580,32628828,8,1,1,0,1,1,2019-05-08 15:34:28.815000+00:00,1e033bee-0f67-43d9-9879-23bd11431344,1,8,32628828
153598773,59199402,34,2,2,0,2,2,2021-03-24 21:58:16.250000+00:00,0b079157-54ba-4670-aee6-161431d51a73,1,34,59199402
153709888,30884676,5,2,2,0,2,2,2019-03-03 17:07:49.210000+00:00,8298b99d-e742-47f0-b019-d6d997054558,7,"5,5,4,5,5,4,4","30884676,30884678,30277325,30884679,30884681,30277321,30277329"
153713262,54448326,31,-2,2,4,4,4,2021-01-10 22:51:47.590000+00:00,923171de-cf96-4bad-90a0-2c3f93b2487b,2,"31,32","54448326,56373383"
153721179,28411151,1,1,1,0,1,1,2018-12-18 20:47:53.294000+00:00,d96bcee0-46eb-4454-89d1-f3969fcb991b,1,1,28411151
153732789,58399299,34,1,1,0,3,3,2021-03-16 21:11:49.416000+00:00,17334852-d402-447d-bd65-6aaafe0d84ba,1,34,58399299
153741139,30274435,4,8,9,1,14,14,2019-02-26 01:37:25.680000+00:00,7ab569a9-7ee4-4d3f-ab79-93bc77724077,4,"4,32,5,5","30274435,56360087,30886379,30886383"
153741616,30264121,4,1,1,0,1,1,2019-02-16 03:29:51.667000+00:00,b3931c41-54a7-4fcc-9a21-d61d15de54f2,1,4,30264121
153742549,54451859,31,5,6,1,7,7,2021-01-16 16:58:00.226000+00:00,058900d6-e4aa-41c1-8748-e5ef89c20016,8,"31,5,4,5,4,4,5,5","54451859,30976522,30178213,30976517,30178214,30178216,30976508,30976513"
153781478,35171439,12,1,1,0,1,1,2019-07-27 22:13:34.111000+00:00,bd0e7d10-c89c-4041-8366-78a705236683,1,12,35171439
153826685,37862356,16,1,1,0,2,2,2019-11-10 19:27:56.022000+00:00,21aa49ed-f60d-431b-bdcf-7066e192a4b0,1,16,37862356
153834085,54451637,31,3,4,1,6,6,2021-01-16 15:57:45.891000+00:00,96aa28de-2c25-4caf-a504-fe437ae21965,2,"31,4","54451637,30171261"
153891668,48946505,26,4,4,0,6,6,2020-08-22 22:59:54.892000+00:00,3646d76a-b40e-48b8-87fb-4d4e5ed39dbc,2,"26,20","48946505,40855660"
153987857,37861197,16,4,4,0,5,5,2019-11-07 21:27:19.367000+00:00,2b925f28-5860-401d-a0ce-3ab6e4832090,1,16,37861197
153991851,37767715,15,4,4,0,4,4,2020-05-08 16:05:07.088000+00:00,62c7f2b2-9d1a-4a18-87c4-ca5af6b8bc09,3,"15,21,14","37767715,41029465,36960859"
154067797,37773687,15,3,3,0,3,3,2019-11-01 14:30:14.974000+00:00,12737f85-67a3-499a-af5f-7a7b75e413b9,5,"15,21,22,16,14","37773687,41023756,43288240,39501224,36967692"
154067925,37876448,16,1,1,0,1,1,2019-11-08 20:14:38.835000+00:00,d4ac7ddb-d5e0-45d6-9f15-56f74ecc162b,2,"16,15","37876448,37777771"
154068408,41024990,21,1,1,0,1,1,2020-03-14 14:55:38.659000+00:00,7ea1e79f-3a61-4a6f-808a-c7128ea586a4,1,21,41024990
154069906,41021585,21,1,1,0,1,1,2020-03-15 22:51:06.008000+00:00,e6bca1e0-ccf0-4852-8e48-3b32c1fc7cb2,1,21,41021585
154093124,37766862,15,1,1,0,1,1,2019-10-26 17:14:55.867000+00:00,e9948bf3-6cc2-4951-b8a0-82b2ae33489f,1,15,37766862
154096314,37860997,16,3,3,0,3,3,2019-11-10 02:02:14.698000+00:00,fb9c6cc2-915f-411e-bbfb-dff5a7f11c1d,1,16,37860997
154126070,41022618,21,2,2,0,2,2,2020-03-14 20:55:20.073000+00:00,7f9df412-c9fd-4b75-8878-17d8aa0a0d2e,3,"21,15,14","41022618,37756105,36964293"
154204209,37865577,16,1,1,0,1,1,2019-11-05 15:11:10.665000+00:00,c7a6af29-5dfd-451e-bf83-59be11cc0cba,1,16,37865577
154208374,37878215,16,2,2,0,3,3,2019-11-10 00:28:06.792000+00:00,099c7e7c-f6e1-4f3d-90ba-e4b14a322049,2,"16,17","37878215,38693269"
154222671,43288582,22,3,3,0,3,3,2020-04-19 20:48:48.504000+00:00,8d55d7de-7c64-4d43-bf27-38775b8d5657,2,"22,16","43288582,37874573"
154271808,44566999,23,1,2,1,4,4,2020-05-16 00:10:52.624000+00:00,9f4a6816-3cf8-455d-b22c-9e5ba02c658a,1,23,44566999
154339231,48951739,26,2,2,0,3,3,2020-08-23 11:35:00.568000+00:00,ad8615b8-f25f-4a70-9ecd-5b65b2f94897,1,26,48951739
154360594,58276778,34,1,1,0,2,2,2021-03-14 14:26:00.105000+00:00,88ef3108-7adc-4e54-9011-f86cd58fed40,3,"34,8,7","58276778,32612277,31820344"
154453805,48949795,26,4,4,0,4,4,2020-08-25 22:27:24.726000+00:00,cbf88be1-1a6a-47a1-a483-98078e9b4dc9,1,26,48949795
154486328,41022833,21,1,1,0,2,2,2020-03-16 20:30:31.090000+00:00,1072cadf-cfaf-4a90-bda5-9ffda9f5466c,1,21,41022833
154511165,37777010,15,8,8,0,9,9,2019-11-03 04:20:48.297000+00:00,65c8527c-95c8-4a11-9329-64d80f1cbb12,3,"15,20,21","37777010,40887596,41029696"
154570928,37780053,15,3,3,0,4,4,2020-05-08 19:53:18.196000+00:00,189c15ca-5250-4149-8a1a-81f5df25375d,2,"15,14","37780053,36965193"
154573032,48220251,25,0,1,1,3,3,2020-08-16 10:39:14.745000+00:00,a756d875-9d60-4537-8c74-441fa7016556,1,25,48220251
154664604,48938981,26,3,3,0,3,3,2020-08-29 11:38:10.314000+00:00,f4e1cabe-6b8f-4b41-aa50-bd5128bb9496,2,"26,25","48938981,48223535"
154677780,58383164,34,8,8,0,10,10,2021-03-22 21:40:05.347000+00:00,bbad37d1-909f-4700-ab55-b8e7dee43460,1,34,58383164
154699047,48231242,25,4,4,0,7,7,2020-08-10 18:18:16.344000+00:00,07b3abc9-3cf5-46a7-86c5-e5ae4753a9df,1,25,48231242
154704420,48933930,26,2,2,0,2,2,2020-08-22 16:02:48.936000+00:00,f4ed9d6f-5a87-4161-84b1-8314b2dbf974,1,26,48933930
154808394,48947917,26,6,6,0,6,6,2020-10-10 13:35:36.136000+00:00,5a323314-189e-493a-80f4-4f3b51f398b8,1,26,48947917
154840461,40146737,19,1,1,0,2,2,2020-02-07 11:01:35.870000+00:00,15b152fe-b314-468c-b44d-c615eb524587,1,19,40146737
154841847,48232720,25,-4,1,5,6,6,2020-08-13 03:46:01.066000+00:00,49e6a972-645d-4e4a-a7ec-836923a9f496,1,25,48232720
154875092,48933360,26,1,1,0,1,1,2020-08-21 13:27:13.890000+00:00,4cd634a1-68cc-4559-aa92-1a0a4034108b,2,"26,25","48933360,48224908"
155112575,37873640,16,1,1,0,1,1,2019-11-05 17:37:05.099000+00:00,14d32baf-b67b-40ea-ba64-b8b497d92059,1,16,37873640
155114483,38688636,17,0,1,1,1,1,2020-03-01 14:23:04.358000+00:00,35184a26-d3ff-4e63-a086-f7ee27f60a80,1,17,38688636
155128092,58292540,34,2,2,0,2,2,2021-03-15 11:51:20.248000+00:00,8014df09-16ba-4207-b532-366ed8ef2062,4,"34,8,7,7","58292540,32612699,31856223,31856231"
155175661,41022034,21,1,1,0,1,1,2020-03-18 19:54:46.147000+00:00,51fb5850-3a9b-4977-8b9d-8bf73cd0ad84,1,21,41022034
155268582,58383520,34,3,3,0,4,4,2021-03-16 12:05:59.881000+00:00,fe3b0d1a-8f89-476c-a820-6968fd7d31ea,1,34,58383520
155479809,40154470,19,2,2,0,2,2,2020-02-04 09:32:11.752000+00:00,dd4caba1-b305-4027-ae04-9bcc8dd83f60,1,19,40154470
155491828,58299596,34,-4,2,6,8,8,2021-03-28 12:43:12.850000+00:00,ee5652d1-8cfc-447d-8c18-9bf79bd4e698,1,34,58299596
155540827,51646261,29,5,5,0,6,6,2020-11-17 00:04:11.283000+00:00,67e11e5d-cc95-46d2-9317-06dae2c64aaf,5,"29,2,2,2,2","51646261,28577588,28577573,28577571,28577581"
155575217,32068969,7,1,1,0,2,3,2019-04-14 22:36:42.219000+00:00,149d91c9-a8ad-4229-a247-72385866f0c5,1,7,32068969
155654271,58384686,34,1,1,0,1,1,2021-03-17 01:30:21.606000+00:00,2f6831e4-ddf8-4f76-a96a-5321bf48fb21,3,"34,7,8","58384686,32079892,32640584"
155657579,40867829,20,1,1,0,1,1,2020-03-06 15:52:11.308000+00:00,9c1d5ad1-e5c9-484f-a11e-88a7556f2f69,2,"20,21","40867829,41018575"
155657581,41032706,21,3,3,0,6,6,2020-04-05 18:19:09.386000+00:00,32960825-2119-406c-8af5-965cee69cf24,4,"21,14,20,26","41032706,36977008,40866225,48940122"
155669153,40165512,19,0,1,1,3,3,2020-02-04 20:57:38.037000+00:00,377f6f48-ee4a-4433-a517-a4bee72d3995,1,19,40165512
155742582,40161307,19,1,3,2,4,4,2020-02-10 18:55:17.148000+00:00,40865b4f-9dd9-44d7-afae-08d465b0b090,1,19,40161307
155813907,31824784,7,5,5,0,5,5,2019-04-14 15:43:16.900000+00:00,502eac2d-3bab-4e94-8ec8-0f1f103e0a11,7,"7,7,8,8,8,7,7","31824784,31824772,32627414,32627431,32627442,31824770,31824779"
155884449,32590586,8,0,2,2,4,4,2019-05-01 22:20:34.240000+00:00,d135cf09-0a75-4583-90d5-ac1739a58328,3,"8,8,7","32590586,32590601,31835208"
155884454,32627162,8,3,3,0,4,4,2019-05-01 12:48:34.934000+00:00,a4340628-9e1b-4ca7-9347-98565f406564,5,"8,8,7,7,7","32627162,32627167,31985590,31985602,31985610"
155894704,41026040,21,3,3,0,4,4,2020-03-18 15:15:12.715000+00:00,cf8d6193-4cd4-418b-b00a-98c3c2a49f89,3,"21,20,14","41026040,40854108,36973036"
155915231,44565842,23,6,6,0,6,6,2020-05-18 18:23:38.730000+00:00,0a447ea2-f237-4e92-9ca7-ad34d4e733c4,3,"23,22,16","44565842,43292875,37877338"
155954671,58382472,34,0,3,3,4,4,2021-03-16 03:08:57.558000+00:00,8e0baa78-00ae-4f5f-89ee-1ed3c0168e6b,1,34,58382472
155968973,44567243,23,1,1,0,1,1,2020-05-19 11:51:50.255000+00:00,3d758481-bcbe-46ec-a7a0-8d56d007d567,1,23,44567243
155970575,44578847,23,1,1,0,1,1,2020-05-12 09:30:07.325000+00:00,7a0c5e40-9f0a-4183-971e-46ba4b9248de,1,23,44578847
155988736,44577964,23,5,5,0,5,5,2020-05-17 12:14:06.703000+00:00,4422fd96-6515-4900-acb2-096439406fc4,1,23,44577964
155989956,28577497,2,1,3,2,3,3,2018-12-21 11:18:38.133000+00:00,a9423143-f535-4e9f-95bd-194dad3a2828,2,"2,2","28577497,28577498"
155991368,51630667,29,-1,2,3,5,5,2020-11-15 10:12:15.230000+00:00,323e3093-69f1-4cd6-80f8-f0b72aecefb2,1,29,51630667
155993582,54452933,31,6,6,0,6,6,2021-01-16 22:20:14.342000+00:00,c6ea0cd4-2e68-4445-9247-4d3b2be852cb,1,31,54452933
155993756,54444452,31,0,3,3,5,5,2021-01-12 16:41:59.212000+00:00,f5808218-cc6f-4882-812c-b69bfe3f4a2d,1,31,54444452
155995204,50586272,28,2,2,0,4,4,2020-10-18 18:50:06.760000+00:00,73502206-4699-4b73-83f4-3e5c7025140e,2,"28,29","50586272,51646218"
155998626,46388362,24,3,3,0,3,3,2020-06-17 10:53:21.766000+00:00,0f95e309-e793-4170-bc51-6d895d938cc2,2,"24,23","46388362,44564111"
156002449,51630585,29,2,5,3,6,6,2020-11-14 22:56:53.412000+00:00,4476a758-3330-40a1-852a-fdb104421f80,1,29,51630585
156006074,46375360,24,2,2,0,2,2,2020-06-09 16:13:11.701000+00:00,bb939121-6d74-4720-b875-bf9ec72a2f2a,1,24,46375360
156067195,46453475,24,3,3,0,4,4,2020-06-15 14:37:14.741000+00:00,1e63704a-9651-4601-ae05-ab33c35206e1,2,"24,23","46453475,44565926"
156069089,28575713,2,1,1,0,1,1,2018-12-19 17:32:01.002000+00:00,1ffe4eb4-c9f2-4377-8725-3875c4ae60bc,1,2,28575713
156072994,46382105,24,2,2,0,2,2,2020-06-19 19:38:27.027000+00:00,28c28162-fc8d-4ff5-8fce-d41e727ac73e,2,"24,23","46382105,44566728"
156074324,46378365,24,4,4,0,5,5,2020-06-10 16:29:13.042000+00:00,6b53561e-550b-4848-8802-256131357250,2,"24,23","46378365,44575837"
156091346,40161013,19,1,1,0,2,3,2020-02-04 17:04:57.820000+00:00,2a725d27-3899-4640-8099-282c939312f1,1,19,40161013
156103335,48942030,26,4,4,0,4,4,2020-08-29 11:46:36.096000+00:00,ebe41003-4da6-49e4-bcb9-39cc2aa37699,1,26,48942030
156169159,48943526,26,4,4,0,4,4,2020-08-26 14:11:38.168000+00:00,77703a5b-3f6c-496b-9024-9146bc67fadd,3,"26,21,14","48943526,41022285,36973094"
156182608,60025882,35,-1,3,4,9,9,2021-05-15 12:00:04.962000+00:00,88188f6a-3bef-43ea-afc3-6e44407b7932,1,35,60025882
156198986,40862841,20,1,1,0,2,2,2020-03-11 12:55:52.988000+00:00,a9360709-290f-4012-94d7-9edaa0ac567e,1,20,40862841
156215585,30272812,4,4,4,0,5,5,2019-02-16 10:10:13.574000+00:00,86da0eb1-b695-4730-913d-063ca863f554,3,"4,4,4","30272812,30272808,30272809"
156241056,31807661,6,3,3,0,6,6,2019-04-01 05:43:37.739000+00:00,52c92d12-258e-4e63-8dd1-e7950a13ac07,4,"6,6,6,6","31807661,31807649,31807656,31807643"
156294609,48223059,25,2,2,0,4,4,2020-08-03 16:18:08.933000+00:00,73c900ab-e3e8-4d0e-ab1b-ce017d6a676a,1,25,48223059
156325724,32026197,7,1,3,2,4,4,2019-04-07 03:48:20.788000+00:00,edd79834-a91f-44a0-85de-cf77d3190547,1,7,32026197
156376126,43294989,22,1,1,0,3,3,2020-11-02 22:14:36.448000+00:00,9cf28d85-60eb-4499-bd70-139026c4ae0f,1,22,43294989
156458527,41031320,21,-1,1,2,4,4,2020-03-18 20:49:30.211000+00:00,d576e4d4-a6a9-4e2e-9ba8-5a74f2c47f01,1,21,41031320
156459065,54459357,31,2,2,0,2,2,2021-01-06 19:08:06.244000+00:00,956c81cf-3b56-4e13-9176-05a332d0477c,1,31,54459357
156462488,43266460,22,-1,1,2,3,3,2020-04-17 19:14:23.526000+00:00,0ddc454a-e86b-4780-a246-f0f79dce5d14,3,"22,15,14","43266460,37751485,36971753"
156465251,58296651,34,1,1,0,1,1,2021-03-12 20:19:37.367000+00:00,d24fa0c9-fd1c-4c43-a1e4-4509b03ddb01,2,"34,8","58296651,32633415"
156509695,48935687,26,2,2,0,2,2,2020-08-27 19:20:55.458000+00:00,298c2f4d-b21e-43ff-8f97-f909f6ae4eff,1,26,48935687
156535338,31792019,7,1,1,0,1,1,2019-04-19 12:47:26.478000+00:00,8aafda04-0d31-4bc5-a9c9-d0ebe9b1b647,1,7,31792019
156563222,44564075,23,1,1,0,2,2,2020-05-15 08:19:19.791000+00:00,ce2146bf-1155-49c9-ad48-2d8b08ac80cd,1,23,44564075
156577475,31333606,6,2,3,1,4,4,2019-03-25 11:12:29.030000+00:00,224f5a3d-0bbb-434d-8127-820f3d349ae5,4,"6,6,33,6","31333606,31333616,56957859,31333621"
156629361,56974120,33,0,1,1,2,2,2021-02-13 13:05:00.088000+00:00,a5cb4502-98a5-4bfa-9759-026e001decd3,1,33,56974120
156758188,32018192,7,4,4,0,4,4,2019-04-19 12:47:15.148000+00:00,bf2da32a-fdf6-41fc-b7d3-1b482a16ea30,8,"7,6,6,7,6,6,7,7","32018192,31324079,31324092,32018174,31324085,31324088,32018181,32018188"
156758257,32010853,7,1,1,0,1,1,2019-04-12 07:48:29.459000+00:00,e2c67dbd-a66c-4454-a12a-59c06bbcf6e0,1,7,32010853
